conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
Eligibility Type:1692,Shops may have distinctive glazing or rooflines for daylight and ventilation,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1693,"Shops may have industrial sash, sawtooth/monitor rooflines, skylights, and other daylight features",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1694,"Should retain integrity of Design, Feeling, and Association from its period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1695,"Should retain integrity of Design, Materials and Feeling",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1696,"Should retain integrity of Design, Materials, Feeling, and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1697,"Should retain integrity of Design, Materials, Setting, Feeling, and Association from the period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1698,"Should retain integrity of Design, Materials, Workmanship and Feeling",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1699,"Should retain integrity of Design, Materials, Workmanship, and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1700,"Should retain integrity of Design, Materials, Workmanship, Location, Feeling, and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1701,"Should retain integrity of Design, Workmanship, Feeling, Setting, and Materials",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1702,"Should retain integrity of Feeling, Setting, Design, Location, and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1703,Should retain integrity of Location and Design from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1704,"Should retain integrity of Location, Design (site plan relationship between building and street), Materials, Feeling, and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1705,"Should retain integrity of Location, Design and Feeling",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1706,"Should retain integrity of Location, Design, and Association from the period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1707,"Should retain integrity of Location, Design, and Materials (some materials may have been altered/removed)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1708,"Should retain integrity of Location, Design, and Materials from the period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1709,"Should retain integrity of Location, Design, Feeling, Materials and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1710,"Should retain integrity of Location, Design, Feeling, Setting, and Association (relationship to the adjacent entertainment-related facilities)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1711,"Should retain integrity of Location, Design, Material, Workmanship, and Feeling from its period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1712,"Should retain integrity of Location, Design, Materials, and Feeling",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1713,"Should retain integrity of Location, Design, Materials, and Workmanship",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1714,"Should retain integrity of Location, Design, Materials, Feeling, Setting, and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1715,"Should retain integrity of Location, Design, Materials, Workmanship and Feeling from the period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1716,"Should retain integrity of Location, Design, Materials, Workmanship, and Feeling",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1717,"Should retain integrity of Location, Design, Materials, Workmanship, and Feeling from its period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1718,"Should retain integrity of Location, Design, Materials, Workmanship, Setting, and Feeling",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1719,"Should retain integrity of Location, Design, Setting (must retain the relationship between the building and the common area), and Materials (some materials may have been altered/removed)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1720,"Should retain integrity of Location, Design, Setting (must retain the relationship between the building and the courtyard or patio), and Materials (some materials may have been altered/removed)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1721,"Should retain integrity of Location, Design, Setting (must retain the relationship between the buildings and the landscape), and Feeling",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1722,"Should retain integrity of Location, Design, Setting (must retain the relationship between the buildings and the landscape), Materials (some materials may have been altered/removed), and Feeling",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1723,"Should retain integrity of Location, Design, Setting (must retain the relationship between the units and the common area), and Materials (some materials may have been altered/removed)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1724,"Should retain integrity of Location, Design, Setting (must retain the relationship between the units and the courtyard), and Materials (some materials may have been altered/removed)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1725,"Should retain integrity of Location, Design, Setting (must retain the relationship between the units and the courtyard), and Materials (some materials may have been altered/removed).",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1726,"Should retain integrity of Location, Design, Setting, and Materials",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1727,"Should retain integrity of Location, Design, Setting, Feeling and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1728,"Should retain integrity of Location, Design, Setting, Materials and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1729,"Should retain integrity of Location, Design, Setting, Materials, and Feeling",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1730,"Should retain integrity of Location, Design, Setting, Materials, Feeling and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1731,"Should retain integrity of Location, Feeling, and Association from the period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1732,"Should retain integrity of Location, Feeling, Association and Materials from the period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1733,"Should retain integrity of Location, Feeling, Design and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1734,"Should retain integrity of Location, Feeling, Design and Association from the period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1735,"Should retain integrity of Location, Setting, Feeling and Association from its period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1736,"Should retain integrity of Location, Setting, Materials, Feeling, and Association from the period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1737,"Should retain integrity of Materials, Design, Workmanship, Feeling, and Association from its period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1738,"Should retain the majority of the original planning features including street patterns, buildings setbacks, landscape or street features",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1739,"Should, as a whole, retain integrity of Location, Setting, Materials, Feeling, and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1740,Shutters,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1741,"Side-gabled roof, typically with boxed eaves",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1742,Sign may be used for on-premise advertising purposes rather than off-premise,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1743,Sign may have been moved within the property lines of the building,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1744,"Sign may have been moved within the property lines of the building; for local preservation, sign may have been moved off site to avoid demolition, for parallel (i.e., consistent) use elsewhere, or for artistic display",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1745,Signage may be prominent,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1746,Signage may have been altered,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1747,Significant as a property type (C),,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1748,"Significant design elements may include: neoclassical columns, pilasters, or caryatids (ca. 1920s); rounded corners with beveled edges and/or streamlining stripes (1930s-1960s); irregular shapes with other objects attached (1930s-60s)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1749,"Significant entertainment industry-related award ceremonies include the Academy Awards, Primetime Emmys, Grammys, and the Golden Globes",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1750,Significant for events (A),,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1751,"Significant for physical design or construction including architecture, landscape architecture, engineering and artwork",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1752,Significant properties will likely have been constructed between 1920 and 1960,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1753,Significant segments may have more than one period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1754,Significant segments may include some buildings constructed outside the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1755,"Signs erected upon, against, or directly above a roof or on top of or above the parapet of a building",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1756,"Signs may be two-, three-, or four-faced, attached to one another but oriented to different directions of street traffic",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1757,"Signs may rotate or contain sequential, flashing, or intermittent lights",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1758,Simple building forms,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1759,"Simple classical detailing, sometimes with exaggerated proportions",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1760,Simple rectangular building forms,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1761,Simple rectangular building forms and asymmetrical massing,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1762,"Simple rectangular or arched windows, with smaller windows in the attic story",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1763,"Simple, geometric volumes",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1764,"Since very few packing houses remain, any intact example should be considered",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1765,Single and multi-paned windows,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1766,"Single and multi-paned windows, predominantly casement and double-hung sash",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1767,"Single and multi-paned windows, predominantly casement in type",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1768,Site is generally less than five acres,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1769,Site is generally more than five acres,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1770,Site of a first or long-term home of a significant entertainment industry-related award ceremony during the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1771,"Sites may also include non-residential buildings, such as a community center or school",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1772,Six or more stories in height; later examples tend to be taller,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1773,Six stories or more in height,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1774,Slender columns and piers often paired with coupled capitals,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1775,Sliding glass doors,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1776,Small living spaces,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1777,"Small, recessed window openings",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1778,Small-scale retail/commercial and institutional properties may be peppered throughout the neighborhood or concentrated near historic streetcar stops or nodes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1779,Small-scale single-family residences,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1780,Smooth stone or masonry exteriors; stucco and clapboard in residential buildings,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1781,Smooth stucco cladding,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1782,Smooth stucco or concrete cladding,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1783,Smooth wall surfaces,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1784,"Smooth wall surfaces, primarily stucco",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1785,"Smooth wall surfaces, such as stucco",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1786,"Smooth wall surfaces, such as stucco, marble, terrazzo, polished stone (and brick, although rare)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1787,"Smooth, continuous surfaces over the primary massing or entirety of the building",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1788,Some are formed in the sheet metal of fascia or cornices or painted above the fascia,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1789,Some contributors may have been adapted for commercial or institutional use; such adaptations should not compromise the overall setting and feeling of the district,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1790,Some contributors may have been moved into the area,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1791,Some elements of a streetscape (particularly rails on spur alignments) may have been removed,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1792,Some elements of setting (particularly rails or spur alignments) may have been removed,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1793,"Some facilities may include accommodations for a live studio audience; those will be distinguishable by their size, and may also have associations with the television or motion picture industries",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1794,"Some intrusions of new buildings may be allowable, but wholesale assembly of parcels to create large block apartment buildings should be limited in number",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
